description,company,category,title,created,longitude,location,adref,redirect_url,latitude,id,__CLASS__,salary_is_predicted,contract_time,salary_max,salary_min,contract_type
"Die ALH Gruppe zählt zu den bedeutenden Versicherungs- und Finanzdienst­leistungsunternehmen in Deutschland. Rund 3.000 Mitarbeiterinnen und Mitarbeiter bilden das Fundament für unseren Erfolg und sorgen täglich für erstklassigen Service, individuelle Beratung und die langfristige Zufriedenheit unserer Kunden. Innovative Technologien vorantreiben und betriebswirtschaftliche Zusammenhänge optimieren – als Absolvent (m/w/d) des Studiengangs Wirtschaftsinformatik (B.Sc.) weißt du wie´s geht! Denn …","{'display_name': 'ALH Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",Duales Studium Wirtschaftsinformatik – Data Science (B.Sc.),2025-12-19T16:09:50Z,9.16896,"{'display_name': 'Degerloch, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Degerloch']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0ODUxMzI4NyIsInMiOiJJbDRTSG9mazhCR3RmWjF0Yk5PLVNBIn0.T1IdmaTLr7eA2PyeGBMjJfXHe6iO2W0LtNlo14QySrk,https://www.adzuna.de/land/ad/5548513287?se=Il4SHofk8BGtfZ1tbNO-SA&utm_medium=api&utm_source=a4bcf954&v=5A695BC26F1D292210A5E77AE0BC4D4B3E41DAC1,48.74475,5548513287,Adzuna::API::Response::Job,0,full_time,,,
Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Gestalte die Zukunft mit KI – Starte dein Duales Studi…,"{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Data Science & Künstliche Intelligenz B.Sc.,2025-12-18T21:49:52Z,8.412378,"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTQ3Nzg5NzExIn0.TqZOZub0SahVAdf50IZAMc6AtWvO67tn_55qY1pun-I,https://www.adzuna.de/land/ad/5547789711?se=Il4SHofk8BGtfZ1tbNO-SA&utm_medium=api&utm_source=a4bcf954&v=452A58FEBF9F040A3BE7A5E84602AB995A25A16D,49.001249,5547789711,Adzuna::API::Response::Job,0,full_time,,,
"WHAT DO YOU DO FOR A LIVING? Als starker Arbeitgeber und attrak­tives Aus­bildungs­unter­nehmen bieten wir dir im Herzen Stuttgarts viel­fältige und spannende Aus­bildungs- und Studien­plätze mit besten Über­nahme­chancen. Für den Studienstart am 1. September 2026 suchen wir am Standort Stuttgart aufge­schlossene und moti­vierte Studierende. DHBW-Studium Bachelor of Science – Wirt­schafts­informatik – Data Science Drei Jahre bei der WGV studieren, dann hast du es geschafft und kannst deine Karr…","{'display_name': 'WGV - Württembergische Gemeinde-Versicherung a.G.', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",DHBW-Studium Bachelor of Science – Wirtschaftsinformatik – Data Science,2025-12-19T16:10:58Z,9.187224,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTQ4NTE3NTMyIn0.WtmUnbWOK_EtVrJJ1M_XZGSP9aajaID6u2TskMJFvs0,https://www.adzuna.de/land/ad/5548517532?se=Il4SHofk8BGtfZ1tbNO-SA&utm_medium=api&utm_source=a4bcf954&v=604A3B6DD016EF6A49A22415A7577B8B5BE0DCE4,48.776198,5548517532,Adzuna::API::Response::Job,0,full_time,,,
"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…","{'display_name': 'Gerresheimer AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Abiturient für Duales Studium Data Science IoT Plattform (m/w/d),2025-08-12T20:35:42Z,12.17958,"{'display_name': 'Pfreimd, Schwandorf (Kreis)', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1MzQ5MjUxNjc2In0.zdZf_XcX3PP0VPkLyg6YVmYp7YbfrjiOm4HB5bfo8WQ,https://www.adzuna.de/land/ad/5349251676?se=Il4SHofk8BGtfZ1tbNO-SA&utm_medium=api&utm_source=a4bcf954&v=8D753D5A12484BA5BBC14CC408F6EB37235825F3,49.49349,5349251676,Adzuna::API::Response::Job,0,full_time,,,
"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer …","{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Duales Studium – Data Science und Künstliche Intelligenz (m/w/x), Beginn Herbst 2026",2025-12-24T05:38:27Z,11.589469,"{'display_name': 'Jena, Thüringen', 'area': ['Deutschland', 'Thüringen', 'Jena'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTUzODYwNTE0In0.wP3ji42onutxpTYhTIP0oKHpG33Ddi9URzbfIpa6TQg,https://www.adzuna.de/land/ad/5553860514?se=Il4SHofk8BGtfZ1tbNO-SA&utm_medium=api&utm_source=a4bcf954&v=C3E98A1F7C98E8943ACF43A8435214B765CD39F8,50.923007,5553860514,Adzuna::API::Response::Job,0,full_time,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Stuttgart 2026 (w/m/d)",2025-12-26T17:13:17Z,9.315933,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU2MzU3ODU1In0.yK3bnMUWOBaYQ_eMVvJo_TpCqb3wnjIpzPysiV_VuCc,https://www.adzuna.de/land/ad/5556357855?se=Il4SHofk8BGtfZ1tbNO-SA&utm_medium=api&utm_source=a4bcf954&v=73043EF3FC951740BCE3D1F4DA1BCE31D59EB08D,48.745846,5556357855,Adzuna::API::Response::Job,0,full_time,,,
"acterience ist eine eigentümergeführte Managementberatung mit großer Erfahrung in den Beratungsthemen Digitalisierung, agile Transformation und Projektmanagement. Wir beraten Unternehmen aus verschiedenen Branchen, unser Fokus liegt dabei auf den Bereichen Insurance, Automotive, Mobility, Energy und Public Sector. Für den Ausbau unserer Expertise in Data & AI suchen wir zum nächstmöglichen Zeitpunkt Unterstützung. Wir glauben, jeder kann mehr, als er denkt, wenn er will. Du bist technisch inter…","{'display_name': 'acterience management partners GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Senior Consultant (m/w/d) Data Science & AI,2025-12-18T11:09:02Z,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTQ2OTAyMDI1In0.NNh-oIL4_6yDtsw-VRptACbPTh6iiQFFtqE42_JyqAg,https://www.adzuna.de/land/ad/5546902025?se=Il4SHofk8BGtfZ1tbNO-SA&utm_medium=api&utm_source=a4bcf954&v=3CE2AAB1F1F1422F83187D595E1B8F0CAA224386,,5546902025,Adzuna::API::Response::Job,0,,,,
"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Schulabsolvent für Duales Studium Bachelor of Science Künstliche Intelligenz & Data Science (m/w/d),2025-08-12T20:35:34Z,12.17958,"{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfreimd, Schwandorf (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTI1MTM5MCIsInMiOiJJbDRTSG9mazhCR3RmWjF0Yk5PLVNBIn0.7vDFNIWKne4qQTDPLD2sqtWw8-9VpgJI2sRSozLXxHI,https://www.adzuna.de/land/ad/5349251390?se=Il4SHofk8BGtfZ1tbNO-SA&utm_medium=api&utm_source=a4bcf954&v=3455B97F5CF9DA23B2A4225B96419C3FCB27D5A1,49.49349,5349251390,Adzuna::API::Response::Job,0,full_time,,,
"Kuda is a money app for Africans on a mission to make financial services accessible, affordable and rewarding for every African on the planet. We’re a tribe of passionate and diverse people who dreamed of building an inclusive money app that Africans would love so it’s only right that we ended up with the name ‘Kuda’ which means ‘love’ in Shona, a language spoken in the southern part of Africa. We’re giving Africans around the world a better alternative to traditional finance by delivering mone…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kuda Technologies Ltd'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",Data Science Manager,2025-11-05T15:20:21Z,13.420806,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NDgyMjQ1Nzk3In0.SL83HxesJVjBO6bQpgeF8hlKqLxy9Trt2pmhtAQQ9Pc,https://www.adzuna.de/details/5482245797?utm_medium=api&utm_source=a4bcf954,52.507706,5482245797,Adzuna::API::Response::Job,0,full_time,,,
"Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nerou GmbH'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Werkstudent:in Data Science,2024-05-22T08:24:33Z,13.420806,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI0NzAzMDQ3NDAwIn0.6bA3lfsgDJlghUc0w29vmahBpXyzJHmm4bjw2JJ3vd0,https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,52.507706,4703047400,Adzuna::API::Response::Job,0,,,,
"Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…","{'display_name': 'nerou GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Werkstudent:in Data Science,2025-12-08T23:53:26Z,13.3777,"{'display_name': 'Wedding, Berlin', 'area': ['Deutschland', 'Berlin', 'Wedding'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzNDA1NjE0MiIsInMiOiJJbDRTSG9mazhCR3RmWjF0Yk5PLVNBIn0.vxkNrAM6yRYaQPy0vPt4QQYOftlRXlsnGySFtqCWaOY,https://www.adzuna.de/details/5534056142?utm_medium=api&utm_source=a4bcf954,52.53261,5534056142,Adzuna::API::Response::Job,0,part_time,450.0,450.0,contract
"WHAT MAKES US A GREAT PLACE TO WORKWe are proud to be consistently recognized as one of the worlds best places to work. We are currently the 1 ranked consulting firm on Glassdoors Best Places to Work list and have maintained a spot in the top four since the list began in 2009.Extraordinary teams are at the heart of our business strategybut they dont happen by chance. They require intentional focus on bringing together a broad set of backgrounds, cultures, experiences, perspectives, and skills i…","{'display_name': 'Bain & Company', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Senior Data Science,2025-11-10T11:50:05Z,,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NDg5MjAyMzU5In0.c-H7c6R232ZEvGEwVd44elnRRmtPYduO6q9czM7_NTM,https://www.adzuna.de/details/5489202359?utm_medium=api&utm_source=a4bcf954,,5489202359,Adzuna::API::Response::Job,0,,,,
"Company description Publicis Sapient is a digital transformation partner helping established organizations get to their future, digitally enabled state, both in the way they work and the way they serve their customers. We help unlock value through a start-up mindset and modern methods, fusing strategy, consulting, and customer experience with agile engineering and problem-solving creativity. United by our core values and our purpose of helping people thrive in the brave pursuit of next, our 20,…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Publicis Groupe'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Manager Data Science,2025-11-29T00:25:24Z,,"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxODU5OTI5OSIsInMiOiJJbDRTSG9mazhCR3RmWjF0Yk5PLVNBIn0.k5wuLNUyFSowiJc5uY378Dju1OkvhxnEGZTU5nfjCxo,https://www.adzuna.de/details/5518599299?utm_medium=api&utm_source=a4bcf954,,5518599299,Adzuna::API::Response::Job,0,,,,
"Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science,2025-11-20T18:07:45Z,9.2274,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTA1NDMyODAxIn0.SLVPMkSlo98sW7o5sJDsirwyEf4S3MWuHCPAAOvERk0,https://www.adzuna.de/details/5505432801?utm_medium=api&utm_source=a4bcf954,49.18975,5505432801,Adzuna::API::Response::Job,0,full_time,,,
"Weil das intelligente Netz nicht länger warten kann: Bei EWE NETZ betreiben wir sichere und hochmoderne Infrastrukturen für Strom, Wärme, Gas, Telekommunikation sowie Trinkwasser und gewährleisten so die zuverlässige Versorgung unserer Regionen. Werde Teil unserer Mission und wachse mit uns. Aufgaben Diese Position ist teilzeitgeeignet. Deine neue Stelle: Innovative Cloud Lösungen für das Energiesystem von morgen sind Deine Leidenschaft und Du bist auf der Suche nach einer neuen Herausforderung…","{'display_name': 'EWE NETZ GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",Senior Cloud Engineer (w/d/m),2025-12-20T14:04:14Z,8.218802,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Oldenburg (Kreis)', 'Oldenburg'], 'display_name': 'Oldenburg, Oldenburg (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0OTgwOTk2MCIsInMiOiJJbDRTSG9mazhCR3RmWjF0Yk5PLVNBIn0.rP1RhpPU85JZgX0EQLg9-LF-Iodddymc8Q9acmvA0Wo,https://www.adzuna.de/land/ad/5549809960?se=Il4SHofk8BGtfZ1tbNO-SA&utm_medium=api&utm_source=a4bcf954&v=D7781334265F318208B94FDB5F93E31B027CF175,53.147169,5549809960,Adzuna::API::Response::Job,0,,,,
"adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions that take its app partners’ business to the next level. Part of the applike group ecosystem, adjoe is home to an advanced tech stack , powerful financial backing from Bertelsmann, and a highly motivated workforce to be reckoned with. Meet Your Team: Programmatic Data Science Did you know that in-app ads are sold in a real-time auction before they get rendered in thousands of mobile apps? Dozens …","{'display_name': 'applike group', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Data Science Lead (Programmatic Data Science) (f/m/d),2025-10-06T13:46:18Z,9.987297,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQzMzg4NTE2NSIsInMiOiJJbDRTSG9mazhCR3RmWjF0Yk5PLVNBIn0.a-2dCLfnv2TkeZ-LEFrMJKkP5QK3UlSNP6Yqmfkx0GE,https://www.adzuna.de/details/5433885165?utm_medium=api&utm_source=a4bcf954,53.557429,5433885165,Adzuna::API::Response::Job,0,full_time,,,
"Die Hochschule Albstadt-Sigmaringen ist eine innovative und forschungsstarke Hochschule für Angewandte Wissenschaften und in ihrer wirtschaftlich und landschaftlich äußerst reizvollen Region fest verwurzelt. Wir verstehen uns als verlässlicher Partner der Industrie und leisten erfolgreichen Wissens- und Technologietransfer in die Wirtschaft. An unseren vier Fakultäten legen wir großen Wert auf praxisorientierte moderne Lehre, denn wir wollen unseren Studierenden die besten Bedingungen bieten un…","{'display_name': 'Hochschule Albstadt-Sigmaringen', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","W2-Professur (m/w/d) Informatik, insbesondere Security Analytics",2025-12-24T14:17:56Z,8.979502,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Zollernalbkreis', 'Albstadt'], 'display_name': 'Albstadt, Zollernalbkreis'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NDExOTQzOSIsInMiOiJJbDRTSG9mazhCR3RmWjF0Yk5PLVNBIn0.sWUnvse_layZoL4NFW3HbOADxrzbooapXK4krnjM6JY,https://www.adzuna.de/land/ad/5554119439?se=Il4SHofk8BGtfZ1tbNO-SA&utm_medium=api&utm_source=a4bcf954&v=41CFF6F2C3946880872F7220FA0A3C9531F6FFA3,48.239986,5554119439,Adzuna::API::Response::Job,0,,,,
"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…","{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Initiativbewerbung Data Science /BI,2024-11-08T12:45:45Z,6.86811,"{'display_name': 'Hürth, Rhein-Erft-Kreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI2ODYxNCIsInMiOiJJbDRTSG9mazhCR3RmWjF0Yk5PLVNBIn0.YAZgb2C1x4KRFIQ_MEbNBZg7jEBwjsOZAEZ9HgBlstc,https://www.adzuna.de/details/4931268614?utm_medium=api&utm_source=a4bcf954,50.87096,4931268614,Adzuna::API::Response::Job,0,full_time,,,
"Company description Publicis Sapient is a digital transformation partner helping established organizations get to their future, digitally enabled state, both in the way they work and the way they serve their customers. We help unlock value through a start-up mindset and modern methods, fusing strategy, consulting, and customer experience with agile engineering and problem-solving creativity. United by our core values and our purpose of helping people thrive in the brave pursuit of next, our 20,…","{'display_name': 'Publicis Groupe', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Senior Manager Data Science,2025-11-29T00:25:24Z,,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxODU5OTMwMiIsInMiOiJJbDRTSG9mazhCR3RmWjF0Yk5PLVNBIn0.xwQVs1DTQr9ZXItsPXhVpPkVK7GWCOqVvITRAGT3WzQ,https://www.adzuna.de/details/5518599302?utm_medium=api&utm_source=a4bcf954,,5518599302,Adzuna::API::Response::Job,0,,,,
"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum u…","{'display_name': 'SKOPOS ELEMENTS', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Initiativbewerbung Data Science /BI,2025-10-11T13:49:51Z,6.86811,"{'display_name': 'Hürth, Rhein-Erft-Kreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWw0U0hvZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NDQyNzMxNjc4In0.owOloUqhCW1q4sOzTapNuF_ecFEPSwFO6ME-C3u5m0k,https://www.adzuna.de/details/5442731678?utm_medium=api&utm_source=a4bcf954,50.87096,5442731678,Adzuna::API::Response::Job,0,full_time,,,
